"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 15 12:11:16 GMT 2025","Fri Aug 15 12:11:26 GMT 2025","10133","","com.donesvad.scenario.ImportDslFlowTest","","com.donesvad.scenario.ImportDslFlowTest","importDslProject_and_ensureUsable","importDslProject_and_ensureUsable()",""
